TransactionNo,Items,DateTime,Daypart,DayType
9011,Soup,3/29/2017 12:58,Afternoon,Weekday
9011,Bread,3/29/2017 12:58,Afternoon,Weekday
9012,Coffee,3/29/2017 13:17,Afternoon,Weekday
9013,Tea,3/29/2017 13:18,Afternoon,Weekday
9013,Coffee,3/29/2017 13:18,Afternoon,Weekday
9013,Cookies,3/29/2017 13:18,Afternoon,Weekday
9013,Sandwich,3/29/2017 13:18,Afternoon,Weekday
9014,Bread,3/29/2017 13:29,Afternoon,Weekday
9015,Tea,3/29/2017 13:37,Afternoon,Weekday
9015,Cake,3/29/2017 13:37,Afternoon,Weekday
9015,Soup,3/29/2017 13:37,Afternoon,Weekday
9016,Bread,3/29/2017 13:45,Afternoon,Weekday
9017,Tea,3/29/2017 13:58,Afternoon,Weekday
9017,Coffee,3/29/2017 13:58,Afternoon,Weekday
9017,Soup,3/29/2017 13:58,Afternoon,Weekday
9017,Cake,3/29/2017 13:58,Afternoon,Weekday
9018,Scone,3/29/2017 14:04,Afternoon,Weekday
9018,Coffee,3/29/2017 14:04,Afternoon,Weekday
9019,Bread,3/29/2017 14:10,Afternoon,Weekday
9019,Muffin,3/29/2017 14:10,Afternoon,Weekday
9020,Coffee,3/29/2017 14:14,Afternoon,Weekday
9020,Spanish Brunch,3/29/2017 14:14,Afternoon,Weekday
9021,Coffee,3/29/2017 14:47,Afternoon,Weekday
9021,Tea,3/29/2017 14:47,Afternoon,Weekday
9021,Coffee,3/29/2017 14:47,Afternoon,Weekday
9022,Tea,3/29/2017 14:48,Afternoon,Weekday
9022,Tea,3/29/2017 14:48,Afternoon,Weekday
9022,Raw bars,3/29/2017 14:48,Afternoon,Weekday
9023,Coffee,3/29/2017 15:33,Afternoon,Weekday
9023,Medialuna,3/29/2017 15:33,Afternoon,Weekday
9023,Muffin,3/29/2017 15:33,Afternoon,Weekday
9024,Bread,3/29/2017 15:37,Afternoon,Weekday
9024,Coffee,3/29/2017 15:37,Afternoon,Weekday
9024,Bread,3/29/2017 15:37,Afternoon,Weekday
9024,Drinking chocolate spoons ,3/29/2017 15:37,Afternoon,Weekday
9025,Coffee,3/29/2017 16:01,Afternoon,Weekday
9025,Tea,3/29/2017 16:01,Afternoon,Weekday
9025,Tiffin,3/29/2017 16:01,Afternoon,Weekday
9026,Spanish Brunch,3/29/2017 16:15,Afternoon,Weekday
9026,Truffles,3/29/2017 16:15,Afternoon,Weekday
9026,Coffee,3/29/2017 16:15,Afternoon,Weekday
9026,Coffee,3/29/2017 16:15,Afternoon,Weekday
9027,Coffee,3/29/2017 16:46,Afternoon,Weekday
9028,Juice,3/29/2017 16:47,Afternoon,Weekday
9029,Tea,3/29/2017 16:48,Afternoon,Weekday
9030,Coffee,3/29/2017 16:54,Afternoon,Weekday
9030,Jammie Dodgers,3/29/2017 16:54,Afternoon,Weekday
9031,Soup,3/29/2017 16:59,Afternoon,Weekday
9031,Tea,3/29/2017 16:59,Afternoon,Weekday
9031,Cake,3/29/2017 16:59,Afternoon,Weekday
9032,Coffee,3/30/2017 8:34,Morning,Weekday
9033,Christmas common,3/30/2017 8:40,Morning,Weekday
9034,Christmas common,3/30/2017 8:41,Morning,Weekday
9035,Christmas common,3/30/2017 8:41,Morning,Weekday
9036,Hot chocolate,3/30/2017 8:56,Morning,Weekday
9036,Hot chocolate,3/30/2017 8:56,Morning,Weekday
9036,Coffee,3/30/2017 8:56,Morning,Weekday
9036,Toast,3/30/2017 8:56,Morning,Weekday
9037,Coffee,3/30/2017 8:57,Morning,Weekday
9038,Mortimer,3/30/2017 8:57,Morning,Weekday
9039,Bread,3/30/2017 9:05,Morning,Weekday
9040,Bread,3/30/2017 9:08,Morning,Weekday
9040,Muffin,3/30/2017 9:08,Morning,Weekday
9041,Coffee,3/30/2017 9:13,Morning,Weekday
9041,Cookies,3/30/2017 9:13,Morning,Weekday
9042,Coffee,3/30/2017 9:17,Morning,Weekday
9043,Tea,3/30/2017 9:18,Morning,Weekday
9043,Tea,3/30/2017 9:18,Morning,Weekday
9043,Cake,3/30/2017 9:18,Morning,Weekday
9044,Coffee,3/30/2017 9:53,Morning,Weekday
9044,Coffee,3/30/2017 9:53,Morning,Weekday
9045,Bread,3/30/2017 9:59,Morning,Weekday
9046,Tea,3/30/2017 10:26,Morning,Weekday
9046,Toast,3/30/2017 10:26,Morning,Weekday
9046,Bread,3/30/2017 10:26,Morning,Weekday
9047,Bread,3/30/2017 10:31,Morning,Weekday
9047,Coffee,3/30/2017 10:31,Morning,Weekday
9047,Hot chocolate,3/30/2017 10:31,Morning,Weekday
9048,Bread,3/30/2017 10:38,Morning,Weekday
9049,Baguette,3/30/2017 10:41,Morning,Weekday
9049,Bakewell,3/30/2017 10:41,Morning,Weekday
9051,Jammie Dodgers,3/30/2017 10:43,Morning,Weekday
9051,Smoothies,3/30/2017 10:43,Morning,Weekday
9052,Jammie Dodgers,3/30/2017 10:45,Morning,Weekday
9052,Tiffin,3/30/2017 10:45,Morning,Weekday
9053,Cake,3/30/2017 10:58,Morning,Weekday
9053,Bread,3/30/2017 10:58,Morning,Weekday
9053,Coffee,3/30/2017 10:58,Morning,Weekday
9053,Coffee,3/30/2017 10:58,Morning,Weekday
9053,Baguette,3/30/2017 10:58,Morning,Weekday
9054,Bread,3/30/2017 11:00,Morning,Weekday
9055,Farm House,3/30/2017 11:11,Morning,Weekday
9056,Coffee,3/30/2017 11:12,Morning,Weekday
9057,Coffee,3/30/2017 11:18,Morning,Weekday
9058,Juice,3/30/2017 11:18,Morning,Weekday
9058,Hot chocolate,3/30/2017 11:18,Morning,Weekday
9058,Muffin,3/30/2017 11:18,Morning,Weekday
9059,Coffee,3/30/2017 11:26,Morning,Weekday
9059,Muffin,3/30/2017 11:26,Morning,Weekday
9060,Bread,3/30/2017 11:49,Morning,Weekday
9060,Cake,3/30/2017 11:49,Morning,Weekday
9060,Jammie Dodgers,3/30/2017 11:49,Morning,Weekday
9060,Tea,3/30/2017 11:49,Morning,Weekday
9060,Truffles,3/30/2017 11:49,Morning,Weekday
9061,Coffee,3/30/2017 12:02,Afternoon,Weekday
9061,Bakewell,3/30/2017 12:02,Afternoon,Weekday
9062,Sandwich,3/30/2017 12:04,Afternoon,Weekday
9063,Cake,3/30/2017 12:19,Afternoon,Weekday
9063,Truffles,3/30/2017 12:19,Afternoon,Weekday
9064,Salad,3/30/2017 12:34,Afternoon,Weekday
9065,Juice,3/30/2017 12:38,Afternoon,Weekday
9065,Cake,3/30/2017 12:38,Afternoon,Weekday
9065,Sandwich,3/30/2017 12:38,Afternoon,Weekday
9066,Coffee,3/30/2017 12:39,Afternoon,Weekday
9066,Chicken Stew,3/30/2017 12:39,Afternoon,Weekday
9067,Coke,3/30/2017 12:57,Afternoon,Weekday
9067,Tea,3/30/2017 12:57,Afternoon,Weekday
9067,Cake,3/30/2017 12:57,Afternoon,Weekday
9068,Extra Salami or Feta,3/30/2017 13:46,Afternoon,Weekday
9068,Salad,3/30/2017 13:46,Afternoon,Weekday
9068,Toast,3/30/2017 13:46,Afternoon,Weekday
9068,Coffee,3/30/2017 13:46,Afternoon,Weekday
9069,Coffee,3/30/2017 14:08,Afternoon,Weekday
9069,Sandwich,3/30/2017 14:08,Afternoon,Weekday
9070,Truffles,3/30/2017 14:11,Afternoon,Weekday
9070,Soup,3/30/2017 14:11,Afternoon,Weekday
9070,Cookies,3/30/2017 14:11,Afternoon,Weekday
9071,Toast,3/30/2017 14:13,Afternoon,Weekday
9071,Coffee,3/30/2017 14:13,Afternoon,Weekday
9072,Cake,3/30/2017 14:27,Afternoon,Weekday
9072,Coffee,3/30/2017 14:27,Afternoon,Weekday
9073,Coffee,3/30/2017 14:52,Afternoon,Weekday
9073,Coffee,3/30/2017 14:52,Afternoon,Weekday
9073,Cake,3/30/2017 14:52,Afternoon,Weekday
9073,Tiffin,3/30/2017 14:52,Afternoon,Weekday
9073,Bread,3/30/2017 14:52,Afternoon,Weekday
9074,Bread,3/30/2017 15:08,Afternoon,Weekday
9075,Coffee,3/30/2017 15:09,Afternoon,Weekday
9075,Tea,3/30/2017 15:09,Afternoon,Weekday
9075,Cake,3/30/2017 15:09,Afternoon,Weekday
9076,Coffee,3/30/2017 15:16,Afternoon,Weekday
9076,Tea,3/30/2017 15:16,Afternoon,Weekday
9076,Sandwich,3/30/2017 15:16,Afternoon,Weekday
9076,Toast,3/30/2017 15:16,Afternoon,Weekday
9077,Coffee,3/30/2017 15:16,Afternoon,Weekday
9077,Coffee,3/30/2017 15:16,Afternoon,Weekday
9077,Cake,3/30/2017 15:16,Afternoon,Weekday
9078,Bread,3/30/2017 15:28,Afternoon,Weekday
9079,Coffee,3/30/2017 15:30,Afternoon,Weekday
9080,Tea,3/30/2017 15:52,Afternoon,Weekday
9080,Coffee,3/30/2017 15:52,Afternoon,Weekday
9080,Sandwich,3/30/2017 15:52,Afternoon,Weekday
9080,Sandwich,3/30/2017 15:52,Afternoon,Weekday
9081,Coffee,3/30/2017 15:53,Afternoon,Weekday
9081,Tea,3/30/2017 15:53,Afternoon,Weekday
9081,Cake,3/30/2017 15:53,Afternoon,Weekday
9082,Tea,3/30/2017 15:55,Afternoon,Weekday
9082,Coffee,3/30/2017 15:55,Afternoon,Weekday
9082,Sandwich,3/30/2017 15:55,Afternoon,Weekday
9082,Sandwich,3/30/2017 15:55,Afternoon,Weekday
9083,Coffee,3/30/2017 16:23,Afternoon,Weekday
9083,Cake,3/30/2017 16:23,Afternoon,Weekday
9084,Cake,3/30/2017 16:44,Afternoon,Weekday
9084,Coffee,3/30/2017 16:44,Afternoon,Weekday
9084,Juice,3/30/2017 16:44,Afternoon,Weekday
9085,Tea,3/30/2017 16:47,Afternoon,Weekday
9085,Cake,3/30/2017 16:47,Afternoon,Weekday
9086,Juice,3/30/2017 16:50,Afternoon,Weekday
9086,Coffee,3/30/2017 16:50,Afternoon,Weekday
9086,Coffee,3/30/2017 16:50,Afternoon,Weekday
9086,Spanish Brunch,3/30/2017 16:50,Afternoon,Weekday
9086,Bread,3/30/2017 16:50,Afternoon,Weekday
9088,Muffin,3/30/2017 17:03,Evening,Weekday
9089,Coffee,3/31/2017 8:24,Morning,Weekday
9089,Sandwich,3/31/2017 8:24,Morning,Weekday
9090,Coffee,3/31/2017 8:37,Morning,Weekday
9091,Coffee,3/31/2017 8:48,Morning,Weekday
9091,Toast,3/31/2017 8:48,Morning,Weekday
9092,Coffee,3/31/2017 9:03,Morning,Weekday
9092,Tiffin,3/31/2017 9:03,Morning,Weekday
9093,Coffee,3/31/2017 9:05,Morning,Weekday
9094,Coffee,3/31/2017 9:17,Morning,Weekday
9094,Coffee,3/31/2017 9:17,Morning,Weekday
9094,Toast,3/31/2017 9:17,Morning,Weekday
9095,Coffee,3/31/2017 9:18,Morning,Weekday
9095,Medialuna,3/31/2017 9:18,Morning,Weekday
9096,Medialuna,3/31/2017 9:19,Morning,Weekday
9096,Bread,3/31/2017 9:19,Morning,Weekday
9096,Tea,3/31/2017 9:19,Morning,Weekday
9097,Cookies,3/31/2017 9:45,Morning,Weekday
9097,Bread,3/31/2017 9:45,Morning,Weekday
9098,Tea,3/31/2017 9:54,Morning,Weekday
9099,Hot chocolate,3/31/2017 10:05,Morning,Weekday
9099,Tea,3/31/2017 10:05,Morning,Weekday
9099,Pastry,3/31/2017 10:05,Morning,Weekday
9099,Tiffin,3/31/2017 10:05,Morning,Weekday
9100,Coffee,3/31/2017 10:10,Morning,Weekday
9101,Bread,3/31/2017 10:28,Morning,Weekday
9102,Cake,3/31/2017 10:38,Morning,Weekday
9103,Bread,3/31/2017 10:40,Morning,Weekday
9103,Bread,3/31/2017 10:40,Morning,Weekday
9104,Coffee,3/31/2017 10:48,Morning,Weekday
9104,Medialuna,3/31/2017 10:48,Morning,Weekday
9105,Farm House,3/31/2017 10:50,Morning,Weekday
9106,Jammie Dodgers,3/31/2017 10:52,Morning,Weekday
9106,Muffin,3/31/2017 10:52,Morning,Weekday
9106,Coffee,3/31/2017 10:52,Morning,Weekday
9106,Coffee,3/31/2017 10:52,Morning,Weekday
9106,Juice,3/31/2017 10:52,Morning,Weekday
9107,Alfajores,3/31/2017 10:56,Morning,Weekday
9107,Juice,3/31/2017 10:56,Morning,Weekday
9107,Coffee,3/31/2017 10:56,Morning,Weekday
9107,Coffee,3/31/2017 10:56,Morning,Weekday
9107,Medialuna,3/31/2017 10:56,Morning,Weekday
9107,Cookies,3/31/2017 10:56,Morning,Weekday
9108,Coffee,3/31/2017 11:16,Morning,Weekday
9109,Medialuna,3/31/2017 11:17,Morning,Weekday
9109,Bread,3/31/2017 11:17,Morning,Weekday
9110,Spanish Brunch,3/31/2017 11:21,Morning,Weekday
9111,Coffee,3/31/2017 11:23,Morning,Weekday
9111,Bread,3/31/2017 11:23,Morning,Weekday
9112,Bread,3/31/2017 11:29,Morning,Weekday
9112,Coffee,3/31/2017 11:29,Morning,Weekday
9113,Coffee,3/31/2017 11:29,Morning,Weekday
9113,Alfajores,3/31/2017 11:29,Morning,Weekday
9114,Bread,3/31/2017 11:34,Morning,Weekday
9114,Coke,3/31/2017 11:34,Morning,Weekday
9114,Bread,3/31/2017 11:34,Morning,Weekday
9114,Cookies,3/31/2017 11:34,Morning,Weekday
9115,Cookies,3/31/2017 11:41,Morning,Weekday
9115,Bread,3/31/2017 11:41,Morning,Weekday
9116,Bread,3/31/2017 11:45,Morning,Weekday
9116,Cookies,3/31/2017 11:45,Morning,Weekday
9117,Bread,3/31/2017 11:58,Morning,Weekday
9119,Coffee,3/31/2017 12:12,Afternoon,Weekday
9120,Toast,3/31/2017 12:13,Afternoon,Weekday
9120,Coffee,3/31/2017 12:13,Afternoon,Weekday
9121,Coffee,3/31/2017 12:14,Afternoon,Weekday
9121,Coffee,3/31/2017 12:14,Afternoon,Weekday
9121,Pastry,3/31/2017 12:14,Afternoon,Weekday
9122,Coffee,3/31/2017 12:15,Afternoon,Weekday
9123,Juice,3/31/2017 12:22,Afternoon,Weekday
9123,Muffin,3/31/2017 12:22,Afternoon,Weekday
9124,Farm House,3/31/2017 12:40,Afternoon,Weekday
9125,Coffee,3/31/2017 13:05,Afternoon,Weekday
9126,Coffee,3/31/2017 13:17,Afternoon,Weekday
9126,Medialuna,3/31/2017 13:17,Afternoon,Weekday
9128,Bread,3/31/2017 13:22,Afternoon,Weekday
9128,Brownie,3/31/2017 13:22,Afternoon,Weekday
9129,Salad,3/31/2017 13:25,Afternoon,Weekday
9129,Extra Salami or Feta,3/31/2017 13:25,Afternoon,Weekday
9129,Bread,3/31/2017 13:25,Afternoon,Weekday
9129,Baguette,3/31/2017 13:25,Afternoon,Weekday
9129,Tea,3/31/2017 13:25,Afternoon,Weekday
9129,Bread,3/31/2017 13:25,Afternoon,Weekday
9130,Bread,3/31/2017 13:27,Afternoon,Weekday
9131,Bread,3/31/2017 13:29,Afternoon,Weekday
9131,Hot chocolate,3/31/2017 13:29,Afternoon,Weekday
9131,Coffee,3/31/2017 13:29,Afternoon,Weekday
9131,Sandwich,3/31/2017 13:29,Afternoon,Weekday
9131,Cookies,3/31/2017 13:29,Afternoon,Weekday
9132,Chicken Stew,3/31/2017 13:40,Afternoon,Weekday
9133,Bread,3/31/2017 13:41,Afternoon,Weekday
9133,Sandwich,3/31/2017 13:41,Afternoon,Weekday
9134,Sandwich,3/31/2017 13:42,Afternoon,Weekday
9134,Coffee,3/31/2017 13:42,Afternoon,Weekday
9134,Bread,3/31/2017 13:42,Afternoon,Weekday
9135,Sandwich,3/31/2017 13:47,Afternoon,Weekday
9135,Coffee,3/31/2017 13:47,Afternoon,Weekday
9135,Coffee,3/31/2017 13:47,Afternoon,Weekday
9136,Tiffin,3/31/2017 13:57,Afternoon,Weekday
9137,Baguette,3/31/2017 14:03,Afternoon,Weekday
9138,Spanish Brunch,3/31/2017 14:07,Afternoon,Weekday
9138,Salad,3/31/2017 14:07,Afternoon,Weekday
9138,Extra Salami or Feta,3/31/2017 14:07,Afternoon,Weekday
9138,Coffee,3/31/2017 14:07,Afternoon,Weekday
9138,Coffee,3/31/2017 14:07,Afternoon,Weekday
9139,Bread,3/31/2017 14:15,Afternoon,Weekday
9139,Tiffin,3/31/2017 14:15,Afternoon,Weekday
9140,Chicken Stew,3/31/2017 14:18,Afternoon,Weekday
9140,Soup,3/31/2017 14:18,Afternoon,Weekday
9140,Bread,3/31/2017 14:18,Afternoon,Weekday
9141,Brownie,3/31/2017 14:18,Afternoon,Weekday
9141,Coffee,3/31/2017 14:18,Afternoon,Weekday
9142,Coke,3/31/2017 14:36,Afternoon,Weekday
9142,Mineral water,3/31/2017 14:36,Afternoon,Weekday
9142,Coffee,3/31/2017 14:36,Afternoon,Weekday
9142,Soup,3/31/2017 14:36,Afternoon,Weekday
9142,Sandwich,3/31/2017 14:36,Afternoon,Weekday
9143,Coffee,3/31/2017 15:10,Afternoon,Weekday
9143,Scone,3/31/2017 15:10,Afternoon,Weekday
9144,Coffee,3/31/2017 15:15,Afternoon,Weekday
9144,Scone,3/31/2017 15:15,Afternoon,Weekday
9145,Hot chocolate,3/31/2017 15:18,Afternoon,Weekday
9145,Hot chocolate,3/31/2017 15:18,Afternoon,Weekday
9145,Bread,3/31/2017 15:18,Afternoon,Weekday
9145,Scone,3/31/2017 15:18,Afternoon,Weekday
9146,Bread,3/31/2017 15:19,Afternoon,Weekday
9146,Cookies,3/31/2017 15:19,Afternoon,Weekday
9147,Scone,3/31/2017 15:25,Afternoon,Weekday
9147,Bread,3/31/2017 15:25,Afternoon,Weekday
9148,Tea,3/31/2017 15:35,Afternoon,Weekday
9148,Brownie,3/31/2017 15:35,Afternoon,Weekday
9149,Tea,3/31/2017 15:45,Afternoon,Weekday
9149,Bread,3/31/2017 15:45,Afternoon,Weekday
9149,Cake,3/31/2017 15:45,Afternoon,Weekday
9150,Tea,3/31/2017 15:46,Afternoon,Weekday
9150,Pastry,3/31/2017 15:46,Afternoon,Weekday
9151,Hot chocolate,3/31/2017 16:06,Afternoon,Weekday
9151,Cake,3/31/2017 16:06,Afternoon,Weekday
9152,Coffee,3/31/2017 16:13,Afternoon,Weekday
9152,Tiffin,3/31/2017 16:13,Afternoon,Weekday
9153,Coffee,3/31/2017 16:32,Afternoon,Weekday
9154,Bread,3/31/2017 16:34,Afternoon,Weekday
9154,Cookies,3/31/2017 16:34,Afternoon,Weekday
9155,Coffee,3/31/2017 16:36,Afternoon,Weekday
9156,Coffee,3/31/2017 16:45,Afternoon,Weekday
9156,Brownie,3/31/2017 16:45,Afternoon,Weekday
9157,Scone,3/31/2017 16:53,Afternoon,Weekday
9157,Coke,3/31/2017 16:53,Afternoon,Weekday
9157,Coffee,3/31/2017 16:53,Afternoon,Weekday
9157,Soup,3/31/2017 16:53,Afternoon,Weekday
9158,Coffee,3/31/2017 17:23,Evening,Weekday
9158,Juice,3/31/2017 17:23,Evening,Weekday
9159,Coffee,1/4/2017 8:11,Morning,Weekend
9160,Coffee,1/4/2017 8:47,Morning,Weekend
9161,Bread,1/4/2017 8:51,Morning,Weekend
9162,Sandwich,1/4/2017 9:07,Morning,Weekend
9162,Bread,1/4/2017 9:07,Morning,Weekend
9162,Cake,1/4/2017 9:07,Morning,Weekend
9162,Cake,1/4/2017 9:07,Morning,Weekend
9163,Farm House,1/4/2017 9:21,Morning,Weekend
9163,Bread,1/4/2017 9:21,Morning,Weekend
9163,Cake,1/4/2017 9:21,Morning,Weekend
9164,Bread,1/4/2017 9:24,Morning,Weekend
9165,Bread,1/4/2017 9:25,Morning,Weekend
9165,Cookies,1/4/2017 9:25,Morning,Weekend
9166,Scone,1/4/2017 9:33,Morning,Weekend
9166,Toast,1/4/2017 9:33,Morning,Weekend
9166,Coffee,1/4/2017 9:33,Morning,Weekend
9166,Coke,1/4/2017 9:33,Morning,Weekend
9167,Coffee,1/4/2017 9:35,Morning,Weekend
9167,Bread,1/4/2017 9:35,Morning,Weekend
9167,Cookies,1/4/2017 9:35,Morning,Weekend
9167,Brownie,1/4/2017 9:35,Morning,Weekend
9168,Juice,1/4/2017 9:35,Morning,Weekend
9169,Farm House,1/4/2017 9:38,Morning,Weekend
9170,Scone,1/4/2017 9:55,Morning,Weekend
9170,Bread,1/4/2017 9:55,Morning,Weekend
9171,Bread,1/4/2017 9:55,Morning,Weekend
9172,Pastry,1/4/2017 10:04,Morning,Weekend
9173,Coffee,1/4/2017 10:22,Morning,Weekend
9173,Coffee,1/4/2017 10:22,Morning,Weekend
9174,Bread,1/4/2017 10:28,Morning,Weekend
9174,Alfajores,1/4/2017 10:28,Morning,Weekend
9174,Tiffin,1/4/2017 10:28,Morning,Weekend
9175,Bread,1/4/2017 10:29,Morning,Weekend
9176,Coffee,1/4/2017 10:30,Morning,Weekend
9176,Scone,1/4/2017 10:30,Morning,Weekend
9177,Coffee granules ,1/4/2017 10:31,Morning,Weekend
9178,Bread,1/4/2017 10:40,Morning,Weekend
9178,Sandwich,1/4/2017 10:40,Morning,Weekend
9178,Brownie,1/4/2017 10:40,Morning,Weekend
9178,Cookies,1/4/2017 10:40,Morning,Weekend
9178,Bread,1/4/2017 10:40,Morning,Weekend
9179,Coffee,1/4/2017 10:49,Morning,Weekend
9179,Cookies,1/4/2017 10:49,Morning,Weekend
9180,Pastry,1/4/2017 10:49,Morning,Weekend
9180,Coffee,1/4/2017 10:49,Morning,Weekend
9181,Coffee,1/4/2017 10:50,Morning,Weekend
9182,Bread,1/4/2017 10:55,Morning,Weekend
9182,Cookies,1/4/2017 10:55,Morning,Weekend
9182,Cake,1/4/2017 10:55,Morning,Weekend
9183,Bread,1/4/2017 10:58,Morning,Weekend
9183,Coffee,1/4/2017 10:58,Morning,Weekend
9183,Truffles,1/4/2017 10:58,Morning,Weekend
9184,Coffee,1/4/2017 11:14,Morning,Weekend
9184,Coffee,1/4/2017 11:14,Morning,Weekend
9185,Coffee,1/4/2017 11:16,Morning,Weekend
9185,Juice,1/4/2017 11:16,Morning,Weekend
9185,Toast,1/4/2017 11:16,Morning,Weekend
9186,Bread,1/4/2017 11:22,Morning,Weekend
9186,Bread,1/4/2017 11:22,Morning,Weekend
9187,Baguette,1/4/2017 11:27,Morning,Weekend
9187,Coffee,1/4/2017 11:27,Morning,Weekend
9187,Truffles,1/4/2017 11:27,Morning,Weekend
9187,Medialuna,1/4/2017 11:27,Morning,Weekend
9187,Alfajores,1/4/2017 11:27,Morning,Weekend
9187,Juice,1/4/2017 11:27,Morning,Weekend
9188,Coffee,1/4/2017 11:27,Morning,Weekend
9188,Cookies,1/4/2017 11:27,Morning,Weekend
9189,Coffee,1/4/2017 11:29,Morning,Weekend
9189,The Nomad,1/4/2017 11:29,Morning,Weekend
9190,Bread,1/4/2017 11:29,Morning,Weekend
9190,Baguette,1/4/2017 11:29,Morning,Weekend
9191,Bread,1/4/2017 11:32,Morning,Weekend
9192,Granola,1/4/2017 11:40,Morning,Weekend
9192,Coffee,1/4/2017 11:40,Morning,Weekend
9193,Bread,1/4/2017 12:01,Afternoon,Weekend
9193,Tea,1/4/2017 12:01,Afternoon,Weekend
9193,Pastry,1/4/2017 12:01,Afternoon,Weekend
9194,Coffee,1/4/2017 12:03,Afternoon,Weekend
9194,Coffee,1/4/2017 12:03,Afternoon,Weekend
9195,Crisps,1/4/2017 12:06,Afternoon,Weekend
9196,Bread,1/4/2017 12:08,Afternoon,Weekend
9197,Bread,1/4/2017 12:13,Afternoon,Weekend
9197,Smoothies,1/4/2017 12:13,Afternoon,Weekend
9197,Spanish Brunch,1/4/2017 12:13,Afternoon,Weekend
9197,Coffee,1/4/2017 12:13,Afternoon,Weekend
9198,Coffee,1/4/2017 12:14,Afternoon,Weekend
9199,Juice,1/4/2017 12:16,Afternoon,Weekend
9200,Tea,1/4/2017 12:27,Afternoon,Weekend
9200,Coffee,1/4/2017 12:27,Afternoon,Weekend
9201,Coffee,1/4/2017 12:41,Afternoon,Weekend
9201,Tea,1/4/2017 12:41,Afternoon,Weekend
9201,Cake,1/4/2017 12:41,Afternoon,Weekend
9201,Pastry,1/4/2017 12:41,Afternoon,Weekend
9202,Coffee,1/4/2017 12:47,Afternoon,Weekend
9202,Tiffin,1/4/2017 12:47,Afternoon,Weekend
9203,Cake,1/4/2017 12:53,Afternoon,Weekend
9204,Coffee,1/4/2017 12:56,Afternoon,Weekend
9204,Spanish Brunch,1/4/2017 12:56,Afternoon,Weekend
9204,The Nomad,1/4/2017 12:56,Afternoon,Weekend
9204,Cake,1/4/2017 12:56,Afternoon,Weekend
9204,Tiffin,1/4/2017 12:56,Afternoon,Weekend
9205,Bread,1/4/2017 13:03,Afternoon,Weekend
9205,Bread,1/4/2017 13:03,Afternoon,Weekend
9205,Brownie,1/4/2017 13:03,Afternoon,Weekend
9206,Bread,1/4/2017 13:06,Afternoon,Weekend
9206,Juice,1/4/2017 13:06,Afternoon,Weekend
9206,Coffee,1/4/2017 13:06,Afternoon,Weekend
9206,The Nomad,1/4/2017 13:06,Afternoon,Weekend
9206,Sandwich,1/4/2017 13:06,Afternoon,Weekend
9207,Bread,1/4/2017 13:08,Afternoon,Weekend
9207,Alfajores,1/4/2017 13:08,Afternoon,Weekend
9207,Alfajores,1/4/2017 13:08,Afternoon,Weekend
9208,Bread,1/4/2017 13:17,Afternoon,Weekend
9208,Smoothies,1/4/2017 13:17,Afternoon,Weekend
9208,Coffee,1/4/2017 13:17,Afternoon,Weekend
9208,Muffin,1/4/2017 13:17,Afternoon,Weekend
9208,Sandwich,1/4/2017 13:17,Afternoon,Weekend
9209,Bread,1/4/2017 13:22,Afternoon,Weekend
9210,Coffee,1/4/2017 13:33,Afternoon,Weekend
9210,Juice,1/4/2017 13:33,Afternoon,Weekend
9210,Truffles,1/4/2017 13:33,Afternoon,Weekend
9210,Sandwich,1/4/2017 13:33,Afternoon,Weekend
9210,Sandwich,1/4/2017 13:33,Afternoon,Weekend
9210,Pastry,1/4/2017 13:33,Afternoon,Weekend
9210,Coke,1/4/2017 13:33,Afternoon,Weekend
9211,Tea,1/4/2017 13:36,Afternoon,Weekend
9211,Soup,1/4/2017 13:36,Afternoon,Weekend
9211,Chicken Stew,1/4/2017 13:36,Afternoon,Weekend
9212,Coke,1/4/2017 14:07,Afternoon,Weekend
9212,Soup,1/4/2017 14:07,Afternoon,Weekend
9213,Sandwich,1/4/2017 14:12,Afternoon,Weekend
9213,Truffles,1/4/2017 14:12,Afternoon,Weekend
9213,Coffee,1/4/2017 14:12,Afternoon,Weekend
9213,Pastry,1/4/2017 14:12,Afternoon,Weekend
9214,Cookies,1/4/2017 14:15,Afternoon,Weekend
9214,Cake,1/4/2017 14:15,Afternoon,Weekend
9214,Brownie,1/4/2017 14:15,Afternoon,Weekend
9214,Coffee,1/4/2017 14:15,Afternoon,Weekend
9215,Bread,1/4/2017 14:18,Afternoon,Weekend
9216,Coffee,1/4/2017 14:28,Afternoon,Weekend
9216,Bread,1/4/2017 14:28,Afternoon,Weekend
9216,Soup,1/4/2017 14:28,Afternoon,Weekend
9217,Scone,1/4/2017 14:45,Afternoon,Weekend
9218,Bread,1/4/2017 14:47,Afternoon,Weekend
9218,Cake,1/4/2017 14:47,Afternoon,Weekend
9219,Medialuna,1/4/2017 14:51,Afternoon,Weekend
9219,Bread,1/4/2017 14:51,Afternoon,Weekend
9219,Muffin,1/4/2017 14:51,Afternoon,Weekend
9219,Coffee,1/4/2017 14:51,Afternoon,Weekend
9219,Sandwich,1/4/2017 14:51,Afternoon,Weekend
9220,Honey,1/4/2017 15:34,Afternoon,Weekend
9220,Scandinavian,1/4/2017 15:34,Afternoon,Weekend
9221,Coffee,1/4/2017 15:35,Afternoon,Weekend
9222,Alfajores,1/4/2017 15:44,Afternoon,Weekend
